model,pse_true,jnd_true,subject_id,trial_block,stimulus_center,stimulus_spread,bimodality_index,pse_est,jnd_est,asymmetry_index
1model_abs,500,20,1model_abs_G4_S17,120,496.875,59.94922330606127,0.04347826086956522,499.1058977505078,15.8713402561591,-0.05172413793103448
1model_abs,500,20,1model_abs_G4_S17,140,499.0642857142857,56.36009362182807,0.03448275862068965,501.1365626220798,17.60391663931745,0.04411764705882353
1model_abs,500,20,1model_abs_G4_S17,160,498.54375,53.1149516232247,0.03174603174603174,499.689790674436,16.73393264405722,0.0
1model_abs,500,20,1model_abs_G4_S17,180,497.5111111111111,50.52232607569415,0.02941176470588235,499.2694686948187,18.47653445094163,-0.04545454545454546
1model_abs,500,20,1model_abs_G4_S17,200,497.955,48.42739901130351,0.0273972602739726,500.804979915152,18.76542989686386,-0.03061224489795918
1model_abs,500,20,1model_abs_G4_S18,40,492.7,79.41605631105085,1.0,490.0281993657464,19.75621756461186,-0.2
1model_abs,500,20,1model_abs_G4_S18,60,495.1833333333333,72.1032804770737,0.125,488.2435277188012,15.85299406470384,-0.2666666666666667
1model_abs,500,20,1model_abs_G4_S18,80,495.825,63.02038856592365,1.0,492.8138911531711,18.93509543554505,-0.2151898734177215
1model_abs,500,20,1model_abs_G4_S18,100,493.65,59.52215973904173,0.06666666666666667,493.3507495950483,19.09060443541125,-0.2121212121212121
1model_abs,500,20,1model_abs_G4_S18,120,496.0666666666667,55.38738324042961,0.05263157894736842,495.6032422604712,21.72537690919395,-0.1016949152542373
1model_abs,500,20,1model_abs_G4_S18,140,492.9928571428571,56.08099963809636,0.04878048780487805,496.2784240933871,20.99733476436437,-0.1449275362318841
1model_abs,500,20,1model_abs_G4_S18,160,494.85,54.87704438105245,0.0425531914893617,496.3841917045754,21.70391513385337,-0.1139240506329114
1model_abs,500,20,1model_abs_G4_S18,180,494.6888888888889,52.41790288832506,0.8823529411764706,494.8159047939636,23.16994111526357,-0.1123595505617977
1model_abs,500,20,1model_abs_G4_S18,200,494.46,50.31538929592019,0.8983050847457628,495.5975657678795,22.29683735873248,-0.101010101010101
1model_abs,500,20,1model_abs_G4_S19,40,494.1,74.02965621965294,0.1428571428571428,498.8730389987759,17.55917605841163,-0.2
1model_abs,500,20,1model_abs_G4_S19,60,501.3166666666667,62.83934321390984,0.5,502.4107615377016,18.32268723666571,0.06666666666666667
1model_abs,500,20,1model_abs_G4_S19,80,495.9625,65.40172852264686,0.09523809523809523,498.7456455905157,22.73989105627879,-0.05
1model_abs,500,20,1model_abs_G4_S19,100,496.84,60.54943765221936,1.0,501.0113970601449,23.34356079262848,-0.04
1model_abs,500,20,1model_abs_G4_S19,120,499.8416666666666,58.44384710034829,0.9310344827586207,502.4308562166144,22.20543726844088,-0.01666666666666667
1model_abs,500,20,1model_abs_G4_S19,140,500.3142857142857,54.54776225792346,0.8157894736842105,502.5731836944441,22.52968873460993,-0.01428571428571429
1model_abs,500,20,1model_abs_G4_S19,160,500.54375,51.83300672291257,0.8409090909090909,502.3753767276249,21.83564069430653,-0.0125
1model_abs,500,20,1model_abs_G4_S19,180,501.2277777777778,49.57674528283906,0.88,501.1882414068704,25.91467299885593,0.0
1model_abs,500,20,1model_abs_G4_S19,200,502.29,51.32305427388359,0.9433962264150944,502.4778919821491,25.20591002578793,0.02
1model_abs,500,20,1model_abs_G4_S20,40,491.425,79.9477602875778,0.6666666666666666,491.2580748264557,24.54754531750412,-0.15
1model_abs,500,20,1model_abs_G4_S20,60,496.8833333333333,74.91619577160128,0.8235294117647058,495.4805320580267,23.5799518540589,0.0
1model_abs,500,20,1model_abs_G4_S20,80,497.075,66.13069918729123,0.9166666666666666,496.426309421737,25.25879241424203,0.025
1model_abs,500,20,1model_abs_G4_S20,100,496.38,60.1695570866198,0.967741935483871,494.5963042702277,23.17154311413174,0.02
1model_abs,500,20,1model_abs_G4_S20,120,494.7166666666666,55.63350059890972,0.8536585365853658,499.347870913177,21.26085587986705,-0.05
1model_abs,500,20,1model_abs_G4_S20,140,497.0642857142857,55.4694524315972,0.9302325581395349,497.3254365971591,20.36700976036719,-0.05714285714285714
1model_abs,500,20,1model_abs_G4_S20,160,496.15,55.22603552673322,0.9787234042553191,494.8942931072353,20.67408156322369,-0.0375
1model_abs,500,20,1model_abs_G4_S20,180,496.6611111111111,52.59701764769651,0.9107142857142857,497.5829035940014,23.60343034993172,-0.01111111111111111
1model_abs,500,20,1model_abs_G4_S20,200,496.955,50.95118227283838,0.9180327868852459,498.1193981128027,25.29964871430066,0.01
1model_abs,500,40,1model_abs_G5_S01,40,513.75,96.48749919030962,0.875,517.8992154419086,75.76416575711363,0.05
1model_abs,500,40,1model_abs_G5_S01,60,507.6666666666667,88.53053459431698,0.75,499.3050388818185,65.85034873026332,0.0
1model_abs,500,40,1model_abs_G5_S01,80,505.925,84.33175187911135,0.8333333333333334,503.4988893312682,69.32469741659071,0.0
1model_abs,500,40,1model_abs_G5_S01,100,503.6,82.21240782266385,0.9090909090909091,505.4073058045796,63.35257231625452,0.0
1model_abs,500,40,1model_abs_G5_S01,120,502.9,79.72456752260665,0.8571428571428571,501.821734622606,64.2553523800607,0.0
1model_abs,500,40,1model_abs_G5_S01,140,500.0928571428572,77.70363996149284,0.9666666666666667,494.2738099055249,67.25396431204064,-0.01428571428571429
1model_abs,500,40,1model_abs_G5_S01,160,501.75625,76.66377460011671,0.05714285714285714,491.615665329575,62.50763925095858,0.025
1model_abs,500,40,1model_abs_G5_S01,180,502.3555555555556,76.22106899030406,0.8780487804878049,494.7539390461251,60.66045193095999,0.03333333333333333
1model_abs,500,40,1model_abs_G5_S01,200,500.64,74.35476043939622,0.9130434782608695,499.2913013411394,57.26281348248574,0.01
1model_abs,500,40,1model_abs_G5_S02,40,499.975,88.8944563794616,1.0,492.1592771235605,26.09776718836469,-0.15
1model_abs,500,40,1model_abs_G5_S02,60,505.3666666666667,78.24810256840452,0.2,500.8319098793468,40.6087453884562,0.0
1model_abs,500,40,1model_abs_G5_S02,80,507.075,73.20617716422569,0.9285714285714286,506.9653666418717,46.19324318515717,0.05
1model_abs,500,40,1model_abs_G5_S02,100,504.96,75.24904251882545,0.85,500.5460467723468,50.42482769611996,0.02
1model_abs,500,40,1model_abs_G5_S02,120,501.75,72.31934388529807,0.7096774193548387,497.4534988868668,50.49345068069551,-0.01666666666666667
1model_abs,500,40,1model_abs_G5_S02,140,499.7928571428571,70.45064092059383,0.7297297297297297,494.7237267926405,49.14600201969219,-0.01428571428571429
1model_abs,500,40,1model_abs_G5_S02,160,499.51875,68.17266423162219,0.75,496.5512053358036,50.23564401183339,-0.0125
1model_abs,500,40,1model_abs_G5_S02,180,499.9833333333333,66.00626864169796,0.04081632653061224,494.0176129304472,46.15447237169518,0.01111111111111111
1model_abs,500,40,1model_abs_G5_S02,200,497.92,64.46660841086648,0.6964285714285714,495.2924229505072,52.33774105425091,-0.02
1model_abs,500,40,1model_abs_G5_S03,40,498.175,81.24527293941476,0.1666666666666667,497.3606660187301,48.18797839636982,-0.1
